rank,lemma,absolute_frequency,freq_cat
5459,sémantický,443,  
5459,stávkující,443,  
5459,svůdný,443,  
5459,šití,443,  
5459,šitý,443,  
5459,telekom,443,  
5459,zabíjení,443,  
5459,závrať,443,  
5460,animace,442,  
5460,Cook,442,  
5460,farnost,442,  
5460,chaloupka,442,  
5460,impozantní,442,  
5460,nastolení,442,  
5460,novost,442,  
5460,opodál,442,  
5460,pedál,442,  
5460,pouštní,442,  
5460,příležitostně,442,  
5460,PVC,442,  
5460,rozmar,442,  
5460,Super,442,  
5460,Tunisko,442,  
5460,Val,442,  
5460,Volf,442,  
5460,vzlétnout,442,  
5460,zadávání,442,  
5460,zklidnit,442,  
5460,zn,442,  
5461,akademik,441,  
5461,amen,441,  
5461,Antarktida,441,  
5461,bolavý,441,  
5461,buchta,441,  
5461,Diego,441,  
5461,Halas,441,  
5461,hendikepovaný,441,  
5461,Jarda,441,  
5461,Lanškroun,441,  
5461,oloupaný,441,  
5461,ozdobený,441,  
5461,přečkat,441,  
5461,přerušovat,441,  
5461,udivit,441,  
5461,ujasnit,441,  
5461,videokamera,441,  
5461,vlát,441,  
5461,VPN,441,  
5461,vysvobodit,441,  
5461,zákeřný,441,  
5461,zášť,441,  
5462,Anatolij,440,  
5462,Arg,440,  
5462,božstvo,440,  
5462,bulletin,440,  
5462,Gilbert,440,  
5462,hospůdka,440,  
5462,IPS,440,  
5462,klam,440,  
5462,Křivánek,440,  
5462,ladění,440,  
5462,lemovat,440,  
5462,Maradona,440,  
5462,Medveděv,440,  
5462,odvracet,440,  
5462,papežský,440,  
5462,Sobotka,440,  
5462,souhvězdí,440,  
5462,sugestivní,440,  
5462,š,440,  
5462,trvanlivost,440,  
5462,velryba,440,  
5462,výboj,440,  
5463,antika,439,  
5463,atraktivita,439,  
5463,ATS,439,  
5463,bezstarostný,439,  
5463,bluesový,439,  
5463,bytostně,439,  
5463,CKP,439,  
5463,dok,439,  
5463,gramofon,439,  
5463,jistěže,439,  
5463,Klementinum,439,  
5463,kombi,439,  
5463,n/a,439,  
5463,nadejít,439,  
5463,nevyhnutelně,439,  
5463,oceňování,439,  
5463,parkovat,439,  
5463,pokojový,439,  
5463,prožitý,439,  
5463,přidržet,439,  
5463,seřadit,439,  
5463,solární,439,  
5463,stravovací,439,  
5463,účinkování,439,  
5463,úhrn,439,  
5463,utáhnout,439,  
5463,vodohospodářský,439,  
5463,všelijak,439,  
5463,vyřknout,439,  
5463,Vysočany,439,  
5463,vyústění,439,  
5463,závěsný,439,  
5463,zlepšený,439,  
5464,Aston,438,  
5464,Australian,438,  
5464,baba,438,  
5464,bienále,438,  
5464,Blatná,438,  
5464,Bordeaux,438,  
5464,Bruguera,438,  
5464,doměkka,438,  
5464,Herman,438,  
5464,Jungmannův,438,  
5464,Kocourek,438,  
5464,kužel,438,  
5464,nezvratný,438,  
5464,oslovení,438,  
5464,poplašný,438,  
5464,prašný,438,  
5464,rouška,438,  
5464,rozčílit,438,  
5464,římskokatolický,438,  
5464,Slabý,438,  
5464,svolání,438,  
5464,toulka,438,  
5464,transparentní,438,  
5464,tříska,438,  
5464,vicemistr,438,  
5464,vlásek,438,  
5464,výsledkový,438,  
5464,zdržení,438,  
5464,znaménko,438,  
5465,debatovat,437,  
5465,energeticky,437,  
5465,inovační,437,  
5465,LPG,437,  
5465,medicínský,437,  
5465,míchání,437,  
5465,peloton,437,  
5465,semínko,437,  
5465,SWE,437,  
5465,tokijský,437,  
5465,tvaroh,437,  
5465,unaveně,437,  
5465,vyrábějící,437,  
5465,zděděný,437,  
5466,Aires,436,  
5466,Classic,436,  
5466,děd,436,  
5466,gangster,436,  
5466,Graham,436,  
5466,hlásek,436,  
5466,Kalibán,436,  
5466,komínový,436,  
5466,maturant,436,  
5466,Minnesota,436,  
5466,nešťastník,436,  
5466,osamělost,436,  
5466,přirovnání,436,  
5466,Ručinský,436,  
5466,Service,436,  
5466,šéfdirigent,436,  
5466,Taliban,436,  
5466,vnímavý,436,  
5466,vrtat,436,  
5467,Bern,435,  
5467,bolestně,435,  
5467,Celetná,435,  
5467,entita,435,  
5467,hattrick,435,  
5467,Karolina,435,  
5467,kraslice,435,  
5467,nerostný,435,  
5467,niterný,435,  
5467,nomenklatura,435,  
5467,Otinoves,435,  
5467,plumlovský,435,  
5467,postřelit,435,  
5467,průzračný,435,  
5467,přechodně,435,  
5467,přiložený,435,  
5467,půst,435,  
5467,souborný,435,  
5467,statný,435,  
5467,stéblo,435,  
5467,subsystém,435,  
5467,Terry,435,  
5467,učený,435,  
5467,vida,435,  
5467,vykopat,435,  
5467,zpívání,435,  
5468,Citroen,434,  
5468,GATT,434,  
5468,Havelka,434,  
5468,horácký,434,  
5468,ječet,434,  
5468,Karlovarsko,434,  
5468,klička,434,  
5468,mnohaletý,434,  
5468,odebrání,434,  
5468,Old,434,  
5468,organizačně,434,  
5468,pojednou,434,  
5468,prominent,434,  
5468,Ptáček,434,  
5468,puberta,434,  
5468,q,434,  
5468,rozbití,434,  
5468,roztočit,434,  
5468,soudně,434,  
5468,splacení,434,  
5468,šicí,434,  
5468,temně,434,  
5468,vzepřít,434,  
5469,brzdový,433,  
5469,duna,433,  
5469,dvaatřicet,433,  
5469,Gera,433,  
5469,Hoffmann,433,  
5469,houslový,433,  
5469,Javier,433,  
5469,karton,433,  
5469,masokombinát,433,  
5469,mihnout,433,  
5469,modelování,433,  
5469,Núbie,433,  
5469,ohlédnutí,433,  
5469,okusit,433,  
5469,Podolí,433,  
5469,podprůměrný,433,  
5469,rodící,433,  
5469,rozhořčený,433,  
5469,sedmadvacetiletý,433,  
5469,spáchání,433,  
5469,stařena,433,  
5469,tahanice,433,  
5469,Táňa,433,  
5469,vlídně,433,  
5469,vyrušit,433,  
5469,zálivka,433,  
5470,cár,432,  
5470,celosvětově,432,  
5470,čNTS,432,  
5470,dolehnout,432,  
5470,hůlka,432,  
5470,kořínek,432,  
5470,koště,432,  
5470,nakažený,432,  
5470,namočený,432,  
5470,následovně,432,  
5470,opovržení,432,  
5470,pohostinství,432,  
5470,převládající,432,  
5470,Schmidt,432,  
5470,sněžný,432,  
5470,Stevens,432,  
5470,trestně,432,  
5470,Týnec,432,  
5470,uhlídat,432,  
5470,veličenstvo,432,  
5470,volitelný,432,  
5470,vpadnout,432,  
5470,vyúčtování,432,  
5470,vztekle,432,  
5471,Johnny,431,  
5471,kostelecký,431,  
5471,lýtko,431,  
5471,odpovědně,431,  
5471,přelet,431,  
5471,puls,431,  
5471,reakční,431,  
5471,sedan,431,  
5471,snoubenec,431,  
5471,Spolana,431,  
5471,strašidelný,431,  
5471,šestka,431,  
5471,temperament,431,  
5471,Transgas,431,  
5471,Troubky,431,  
5471,vojensky,431,  
5471,výt,431,  
5471,zaprášený,431,  
5472,Bursík,430,  
5472,dvouměsíční,430,  
5472,Francouzka,430,  
5472,gramatický,430,  
5472,Kozel,430,  
5472,libyjský,430,  
5472,majetný,430,  
5472,muzikálový,430,  
5472,naplňování,430,  
5472,osvětový,430,  
5472,partaj,430,  
5472,píchnout,430,  
5472,povzbuzení,430,  
5472,prostupovat,430,  
5472,sonáta,430,  
5472,strážmistr,430,  
5472,Venezuela,430,  
5472,vyhovit,430,  
5472,vztyčený,430,  
5472,zakoupený,430,  
5472,zločinecký,430,  
5473,bestseller,429,  
5473,bon,429,  
5473,bránící,429,  
5473,čF,429,  
5473,decentralizace,429,  
5473,dřevařský,429,  
5473,GBR,429,  
5473,honda,429,  
5473,hrdinství,429,  
5473,idyla,429,  
5473,Interfax,429,  
5473,Karlsruhe,429,  
5473,klokan,429,  
5473,korupční,429,  
5473,m/s,429,  
5473,poroučet,429,  
5473,pronajímatel,429,  
5473,přístavní,429,  
5473,substance,429,  
5473,troska,429,  
5473,vyhledávací,429,  
5473,vyzrálý,429,  
5473,zaměňovat,429,  
5473,zrudnout,429,  
5474,Beach,428,  
5474,ekumenický,428,  
5474,Jonáš,428,  
5474,košický,428,  
5474,lustr,428,  
5474,mela,428,  
5474,náchylný,428,  
5474,nakladatelský,428,  
5474,pizza,428,  
5474,plýtvání,428,  
5474,přikazovat,428,  
5474,separatistický,428,  
5474,Slončík,428,  
5474,soul,428,  
5474,stavbař,428,  
5474,striktní,428,  
5474,toaletní,428,  
5474,úzkostlivě,428,  
5474,znatelný,428,  
5475,ABS,427,  
5475,běloch,427,  
5475,Caesar,427,  
5475,čb,427,  
5475,diskriminovat,427,  
5475,Dolo,427,  
5475,drůbeží,427,  
5475,Havlík,427,  
5475,hold,427,  
5475,horlivě,427,  
5475,Huleš,427,  
5475,implementace,427,  
5475,Inc,427,  
5475,Mikloško,427,  
5475,modifikovaný,427,  
5475,obohacení,427,  
5475,pasovat,427,  
5475,plaz,427,  
5475,podrobovat,427,  
5475,provinění,427,  
5475,rodiště,427,  
5475,RTL,427,  
5475,soupiska,427,  
5475,svítidlo,427,  
5475,trenérka,427,  
5475,udiveně,427,  
5475,útulný,427,  
5475,zvědavě,427,  
5476,berounský,426,  
5476,Bohdan,426,  
5476,čAFC,426,  
5476,Florian,426,  
5476,hajzl,426,  
5476,chmurný,426,  
5476,Christine,426,  
5476,chřipkový,426,  
5476,loupežný,426,  
5476,měrný,426,  
5476,mražený,426,  
5476,mušle,426,  
5476,navléknout,426,  
5476,potud,426,  
5476,přeběhnout,426,  
5476,ratolest,426,  
5476,real,426,  
5476,redukční,426,  
5476,rekvizita,426,  
5476,roj,426,  
5476,satirický,426,  
5476,sesadit,426,  
5476,Theo,426,  
5476,tiskovka,426,  
5476,vdávat,426,  
5476,vektor,426,  
5476,vulgární,426,  
5476,vystřihnout,426,  
5476,vžít,426,  
5476,zesílený,426,  
5477,Bohunice,425,  
5477,fotit,425,  
5477,Hartford,425,  
5477,hospodárný,425,  
5477,jeptiška,425,  
5477,lenka,425,  
5477,medvědí,425,  
5477,nahodilý,425,  
5477,nelítostný,425,  
5477,pietní,425,  
5477,převládnout,425,  
5477,Roosevelt,425,  
5477,Stephen,425,  
5477,strnulý,425,  
5477,Synthesia,425,  
5477,švagr,425,  
5477,Timor,425,  
5477,tísnit,425,  
5477,trávicí,425,  
5477,výmysl,425,  
5477,zvěřina,425,  
5478,Bohnice,424,  
5478,dotknutelný,424,  
5478,Dreyer,424,  
5478,Expo,424,  
5478,Lublaň,424,  
5478,Payne,424,  
5478,pobýt,424,  
5478,SAT,424,  
5478,spořit,424,  
5478,stvrdit,424,  
5478,škrtnout,424,  
5478,vypovězení,424,  
5478,vyšehrad,424,  
5479,alela,423,  
5479,anglosaský,423,  
5479,čtvercový,423,  
5479,čtvrtletní,423,  
5479,frak,423,  
5479,Herkules,423,  
5479,Jalta,423,  
5479,kyperský,423,  
5479,lpět,423,  
5479,nazpátek,423,  
5479,neznámá,423,  
5479,ohrožující,423,  
5479,okouzlující,423,  
5479,opáčit,423,  
5479,Pragobanka,423,  
5479,průsvitný,423,  
5479,re,423,  
5479,rozhledna,423,  
5479,sounáležitost,423,  
5479,Sudek,423,  
5479,trhavina,423,  
5479,vydavatelský,423,  
5479,vymyslit,423,  
5479,zblednout,423,  
5479,zrádný,423,  
5480,byrokrat,422,  
5480,čRo,422,  
5480,dvojnásob,422,  
5480,namlouvat,422,  
5480,Nastasja,422,  
5480,nevolnost,422,  
5480,přepsat,422,  
5480,přibližný,422,  
5480,relaxace,422,  
5480,restituent,422,  
5480,rocker,422,  
5480,shledaná,422,  
5480,Sierra,422,  
5480,statisticky,422,  
5480,tango,422,  
5480,teďka,422,  
5480,tipovat,422,  
5480,vlčí,422,  
5480,Vrána,422,  
5480,vyřazený,422,  
5481,atlantický,421,  
5481,del,421,  
5481,dotazovaný,421,  
5481,drahocenný,421,  
5481,Gruša,421,  
5481,kandidátský,421,  
5481,konečná,421,  
5481,legrační,421,  
5481,Ml,421,  
5481,nadpřirozený,421,  
5481,nalepit,421,  
5481,očištěný,421,  
5481,pahorek,421,  
5481,Parker,421,  
5481,podléhající,421,  
5481,pořádkový,421,  
5481,potrestaný,421,  
5481,rezavý,421,  
5481,rozšiřující,421,  
5481,Švec,421,  
5481,Tina,421,  
5481,určování,421,  
5481,vykašlat,421,  
5481,vypůjčený,421,  
5481,zaručeně,421,  
5481,zločinný,421,  
5481,žalovaný,421,  
5482,bendžo,420,  
5482,blaze,420,  
5482,Collins,420,  
5482,dialektika,420,  
5482,Dobrovský,420,  
5482,exodus,420,  
5482,lůno,420,  
5482,Marius,420,  
5482,nadobro,420,  
5482,naznačený,420,  
5482,odkrytý,420,  
5482,opětný,420,  
5482,ovlivnění,420,  
5482,ovlivňující,420,  
5482,podvádět,420,  
5482,potrpět,420,  
5482,povzbudivý,420,  
5482,pozítří,420,  
5482,pravěký,420,  
5482,radiátor,420,  
5482,Royal,420,  
5482,Santer,420,  
5482,Slezák,420,  
5482,sportka,420,  
5482,Střížkov,420,  
5482,Sukie,420,  
5482,urychlovat,420,  
5482,uvědomění,420,  
5482,věstník,420,  
5482,Yamaha,420,  
5482,zformovat,420,  
5483,Biocel,419,  
5483,feminismus,419,  
5483,kopačka,419,  
5483,krvinka,419,  
5483,mačkat,419,  
5483,monstrum,419,  
5483,nadporučík,419,  
5483,ohnout,419,  
5483,protikladný,419,  
5483,rozpouštět,419,  
5483,RS,419,  
5483,Sarah,419,  
5483,tvarování,419,  
5483,uhasit,419,  
5483,úlovek,419,  
5483,Venuše,419,  
5483,vhod,419,  
5483,Změlík,419,  
5484,admirál,418,  
5484,Andrejevič,418,  
5484,bodování,418,  
5484,dramaturgický,418,  
5484,Haiti,418,  
5484,hejtman,418,  
5484,Jirásek,418,  
5484,Kopřiva,418,  
5484,Kryštof,418,  
5484,křiklavý,418,  
5484,logistika,418,  
5484,mafián,418,  
5484,Michálek,418,  
5484,NG,418,  
5484,nosník,418,  
5484,nožička,418,  
5484,písečný,418,  
5484,poutní,418,  
5484,prací,418,  
5484,předmětný,418,  
5484,převodník,418,  
5484,rekviem,418,  
5484,schizofrenie,418,  
5484,Šubert,418,  
5484,týl,418,  
5484,Victor,418,  
5484,vystrčit,418,  
5484,zamezení,418,  
5484,zručnost,418,  
5485,Alexej,417,  
5485,Bliss,417,  
5485,Brumov,417,  
5485,bujný,417,  
5485,civět,417,  
5485,estonský,417,  
5485,evokovat,417,  
5485,Harvard,417,  
5485,Hovora,417,  
5485,Howard,417,  
5485,chemicky,417,  
5485,chytře,417,  
5485,imaginární,417,  
5485,Konrád,417,  
5485,loděnice,417,  
5485,Mannheim,417,  
5485,mašina,417,  
5485,Morávek,417,  
5485,náhrdelník,417,  
5485,neznámý,417,  
5485,oddávat,417,  
5485,pá,417,  
5485,pečeně,417,  
5485,plácnout,417,  
5485,přednostní,417,  
5485,přejímat,417,  
5485,přepych,417,  
5485,příšerně,417,  
5485,Rakousko-Uhersko,417,  
5485,saně,417,  
5485,shánění,417,  
5485,tchyně,417,  
5485,úsměvný,417,  
5485,Vik,417,  
5485,vypisovat,417,  
5485,vytušit,417,  
5486,benešovský,416,  
5486,blíženec,416,  
5486,černě,416,  
5486,Kant,416,  
5486,kapelník,416,  
5486,Krakov,416,  
5486,křída,416,  
5486,McLaren,416,  
5486,OFS,416,  
5486,partyzánský,416,  
5486,plodnost,416,  
5486,popisovaný,416,  
5486,procesní,416,  
5486,protiletadlový,416,  
5486,přípravka,416,  
5486,rande,416,  
5486,Rob,416,  
5486,stupínek,416,  
5486,Svratka,416,  
5486,tesař,416,  
5486,vavřín,416,  
5486,voliéra,416,  
5486,vyhlížející,416,  
5486,zapalovat,416,  
5486,zrychlovat,416,  
5487,budapešťský,415,  
5487,jam,415,  
5487,Ježíšek,415,  
5487,kecat,415,  
5487,LZ,415,  
5487,mumie,415,  
5487,odevzdaný,415,  
5487,ponižující,415,  
5487,prarodič,415,  
5487,předstoupit,415,  
5487,rolnický,415,  
5487,shrnutí,415,  
5487,šept,415,  
5487,trilogie,415,  
5487,třináctiletý,415,  
5487,všemožný,415,  
5487,vyjasněný,415,  
5487,zajíždět,415,  
5487,zbytkový,415,  
5487,živoucí,415,  
5488,Becherovka,414,  
5488,bezbariérový,414,  
5488,bonsaj,414,  
5488,celonárodní,414,  
5488,CET,414,  
5488,emotivní,414,  
5488,Goražde,414,  
5488,hadí,414,  
5488,hlodavec,414,  
5488,hot,414,  
5488,chůva,414,  
5488,Jarolím,414,  
5488,kastrol,414,  
5488,Lolita,414,  
5488,Lukašenko,414,  
5488,nájemný,414,  
5488,nátlakový,414,  
5488,Nokia,414,  
5488,ožívat,414,  
5488,pojišťovnictví,414,  
5488,protiváha,414,  
5488,přihlédnout,414,  
5488,rutina,414,  
5488,sídlící,414,  
5488,slýchat,414,  
5488,Sme,414,  
5488,smrtelník,414,  
5488,srovnávání,414,  
5488,svařování,414,  
5488,špageta,414,  
5488,trojrozměrný,414,  
5488,víceúčelový,414,  
5488,vychladnout,414,  
5488,výkaz,414,  
5489,červeně,413,  
5489,děvka,413,  
5489,Hořice,413,  
5489,hrádek,413,  
5489,Hudec,413,  
5489,kalhotky,413,  
5489,kosíř,413,  
5489,Kovařík,413,  
5489,krajinský,413,  
5489,krátkozraký,413,  
5489,kritizovaný,413,  
5489,mikrob,413,  
5489,nastínit,413,  
5489,návratně,413,  
5489,NBS,413,  
5489,opevnění,413,  
5489,podobizna,413,  
5489,politování,413,  
5489,posmívat,413,  
5489,přímořský,413,  
5489,rozkol,413,  
5489,srub,413,  
5489,šarm,413,  
5489,tchán,413,  
5489,ukázněný,413,  
5489,UNHCR,413,  
5489,utržit,413,  
5489,vrátnice,413,  
5489,výkonnostní,413,  
5489,vzkřísit,413,  
5489,Xaver,413,  
5489,zatopit,413,  
5490,Aglaja,412,  
5490,akord,412,  
5490,Bučovice,412,  
5490,dozrát,412,  
5490,Geographic,412,  
5490,opisovat,412,  
5490,pomyslit,412,  
5490,pořízený,412,  
5490,potáhnout,412,  
5490,pozastavení,412,  
5490,pružina,412,  
5490,rtěnka,412,  
5490,Sportka,412,  
5490,točivý,412,  
5490,vegetační,412,  
5490,vole,412,  
5490,vrtačka,412,  
5490,zapracovat,412,  
5490,zestárnout,412,  
5491,atletka,411,  
5491,benefiční,411,  
5491,Benfika,411,  
5491,biolog,411,  
5491,Císař,411,  
5491,čapkův,411,  
5491,energicky,411,  
5491,Horňák,411,  
5491,ch,411,  
5491,jeruzalémský,411,  
5491,nahánět,411,  
5491,okrádat,411,  
5491,pětatřicetiletý,411,  
5491,poklona,411,  
5491,poskočit,411,  
5491,potácet,411,  
5491,provinit,411,  
5491,sčítat,411,  
5491,Stefan,411,  
5491,tripartita,411,  
5491,ukázkový,411,  
5491,usazovat,411,  
5491,Vejvoda,411,  
5491,vláknina,411,  
5491,výkup,411,  
5491,vzrušeně,411,  
5491,Winter,411,  
5491,zavalit,411,  
5492,analogický,410,  
5492,bankomat,410,  
5492,baseballový,410,  
5492,bezděčně,410,  
5492,Bobby,410,  
5492,emirát,410,  
5492,Fiorentina,410,  
5492,humanismus,410,  
5492,kašmír,410,  
5492,kompatibilita,410,  
5492,kousat,410,  
5492,lidství,410,  
5492,louže,410,  
5492,Lowry,410,  
5492,meteor,410,  
5492,mimozemšťan,410,  
5492,minoritní,410,  
5492,modifikovat,410,  
5492,našinec,410,  
5492,navrhovatel,410,  
5492,navýšit,410,  
5492,Network,410,  
5492,ni,410,  
5492,ochranář,410,  
5492,Pen,410,  
5492,pór,410,  
5492,sbližování,410,  
5492,Sekal,410,  
5492,střevíc,410,  
5492,Súdán,410,  
5492,uvážený,410,  
5492,vyučený,410,  
5492,zaplavený,410,  
5492,zmrazený,410,  
5493,alibi,409,  
5493,Barum,409,  
5493,blýsknout,409,  
5493,dl,409,  
5493,dopít,409,  
5493,Eta,409,  
5493,flek,409,  
5493,kandidátní,409,  
5493,konzul,409,  
5493,MHD,409,  
5493,nabídkový,409,  
5493,Nancy,409,  
5493,neplatnost,409,  
5493,nerovnováha,409,  
5493,praporek,409,  
5493,pronásledovaný,409,  
5493,příbuzenský,409,  
5493,příhraniční,409,  
5493,skinheads,409,  
5493,smetiště,409,  
5493,smyk,409,  
5493,tandem,409,  
5493,třešně,409,  
5493,zakotvený,409,  
5493,zátka,409,  
5494,Dáša,408,  
5494,domyslet,408,  
5494,Došek,408,  
5494,estébák,408,  
5494,Heřman,408,  
5494,kódování,408,  
5494,krájet,408,  
5494,Morris,408,  
5494,nabyvatel,408,  
5494,nastavitelný,408,  
5494,oklamat,408,  
5494,opálený,408,  
5494,plazma,408,  
5494,Po,408,  
5494,předzvěst,408,  
5494,sacharid,408,  
5494,SD-LSNS,408,  
5494,skalnatý,408,  
5494,učňovský,408,  
5494,viola,408,  
5494,vršek,408,  
5494,vystěhování,408,  
5494,výukový,408,  
5494,zdálky,408,  
5494,zmizení,408,  
5495,ANC,407,  
5495,Dejmal,407,  
5495,Denver,407,  
5495,děravý,407,  
5495,Držovice,407,  
5495,Fest,407,  
5495,Harýk,407,  
5495,hutnictví,407,  
5495,Janota,407,  
5495,kamenický,407,  
5495,Kulhánek,407,  
5495,Lacina,407,  
5495,Lausanne,407,  
5495,líbezný,407,  
5495,Málek,407,  
5495,Mareček,407,  
5495,mnout,407,  
5495,mužný,407,  
5495,namátkou,407,  
5495,obilovina,407,  
5495,podtrhovat,407,  
5495,položení,407,  
5495,průmyslník,407,  
5495,saxofon,407,  
5495,slovenština,407,  
5495,smršť,407,  
5495,transformátor,407,  
5495,UCK,407,  
5495,válčit,407,  
5495,Viola,407,  
5495,vklouznout,407,  
5495,výhonek,407,  
5495,Welt,407,  
5495,you,407,  
5495,žilní,407,  
5496,bojkotovat,406,  
5496,deklarovaný,406,  
5496,dožívat,406,  
5496,gentleman,406,  
5496,hlídání,406,  
5496,inkoust,406,  
5496,Iveta,406,  
5496,kečup,406,  
5496,km/hod,406,  
5496,konvertibilní,406,  
5496,kožešina,406,  
5496,lokalizace,406,  
5496,Ltd,406,  
5496,mamutí,406,  
5496,otočný,406,  
5496,povýšení,406,  
5496,prodírat,406,  
5496,prohledat,406,  
5496,procházející,406,  
5496,rakovnický,406,  
5496,RB,406,  
5496,rezervovat,406,  
5496,Samec,406,  
5496,SB,406,  
5496,Systems,406,  
5496,turnajový,406,  
5496,Wright,406,  
5496,zakrytý,406,  
5496,zalévat,406,  
5496,zaříkadlo,406,  
5497,brašna,405,  
5497,čSTK,405,  
5497,Daily,405,  
5497,elektromotor,405,  
5497,Golgota,405,  
5497,chápavě,405,  
5497,ika,405,  
5497,indikovat,405,  
5497,kakao,405,  
5497,kdejaký,405,  
